fecha,plantas
2026-02-01,0.0
2026-02-21,2213.3333333333335
2026-03-01,0.0
2026-03-20,106.66666666666667
2026-04-04,1360.0
2026-04-17,0.0
2026-05-01,33.33333333333333
2026-05-16,0.0
2026-06-01,33.33333333333333
2026-06-15,20.0
2026-07-01,6.666666666666667
2026-07-15,0.0
